#######################;;;;;;;;;;;X
# muster; -1- ; -2- ; -3- ; -4- ; -5- ; -6- ;; -8- ;;;X
#######################;;;;;;;;;;;X
# Majors;;;;;;;;;;;X
# England;;;;;;;;;;;X
# England land brigades;;;;;;;;;;;X
BRIG_MODEL_FRA_14_9;´å¼Ò ¿¡ÅÁ´Ù¸£ IV / Br.1050 ¾Ë¸®Á¦ ;;;;;;;;;;X
BRIG_MODEL_FRA_15_0;Æ÷Å×Áî 631 ;;;;;;;;;;X
BRIG_MODEL_FRA_15_1;Æ÷Å×Áî 671 ;;;;;;;;;;X
BRIG_MODEL_FRA_15_2;¼öµå-¿¡½ºÆ® ¿¡ºñ¿¡ÀÌ¼Ç SE.100 ;;;;;;;;;;X
BRIG_MODEL_FRA_15_4;´å¼Ò ¿ì¶ó°£ ;;;;;;;;;;X
BRIG_MODEL_FRA_15_5;¼öµå ¿¡ºñ¿¡ÀÌ¼Ç ¹Ù¿À¶Ñ¸£ IIN ;;;;;;;;;;X
BRIG_MODEL_FRA_15_6;´å¼Ò ¹Ì¶óÁö IIIC ;;;;;;;;;;X
# France Land Units;;;;;;;;;;;X
MODEL_FRA_4_0;¸£³ë AMC 35 ;;;;;;;;;;X
MODEL_FRA_4_1;È£Ä¡Å°½º H-35 ;;;;;;;;;;X
MODEL_FRA_4_2;¼Ò¹«¾Æ S-35 ;;;;;;;;;;X
MODEL_FRA_5_0;»þ¸£ B1 ;;;;;;;;;;X
MODEL_FRA_5_1;»þ¸£ B1 bis ;;;;;;;;;;X
MODEL_FRA_5_2;;;;;;;;;;;X
MODEL_FRA_5_3;;;;;;;;;;;X
MODEL_FRA_5_4;ARL-44 ;;;;;;;;;;X
MODEL_FRA_5_5;;;;;;;;;;;X
MODEL_FRA_5_6;AMX-13 ;;;;;;;;;;X
MODEL_FRA_5_7;AMX-30 ;;;;;;;;;;X
# France air units;;;;;;;;;;;X
MODEL_FRA_12_0;SPAD S.VII ;;;;;;;;;;X
MODEL_FRA_12_1;Äíµå·Õ R.4 ;;;;;;;;;;X
MODEL_FRA_12_2;Äíµå·Õ R.11 ;;;;;;;;;;X
MODEL_FRA_12_3;¸ð·¹ÀÎ-¼Ö´Ï¿¡¸£ AN ;;;;;;;;;;X
MODEL_FRA_12_4;´ºÆ÷¸£-µé¶óÁÖ NiD.62 ;;;;;;;;;;X
MODEL_FRA_12_5;µå¿Í¶í´À D.520 ;;;;;;;;;;X
MODEL_FRA_12_6;µå¿Í¶í´À D.550 ;;;;;;;;;;X
MODEL_FRA_12_7;º¸¿ìÆ® F4U ÄÝ¼¼¾î ;;;;;;;;;;X
MODEL_FRA_12_8;´å¼Ò ¿ì¶ó°£ ;;;;;;;;;;X
MODEL_FRA_12_9;´å¼Ò ¹Ì½ºÅ×¸£ ;;;;;;;;;;X
MODEL_FRA_12_10;´å¼Ò ¹Ì½ºÅ×¸£ IV ;;;;;;;;;;X
MODEL_FRA_12_11;´å¼Ò ½¬Æä¸£ ¹Ì½ºÅ×¸£ ;;;;;;;;;;X
MODEL_FRA_12_12;´å¼Ò ¹Ì¶óÁö IIIE ;;;;;;;;;;X
MODEL_FRA_12_13;´å¼Ò ¹Ì¶óÁö 5 ;;;;;;;;;;X
MODEL_FRA_13_0;ºí·¹¸®¿À XI ;;;;;;;;;;X
MODEL_FRA_13_1;¸ð·¹ÀÎ-¼Ö´Ï¿¡¸£ L ;;;;;;;;;;X
MODEL_FRA_13_2;¸ð·¹ÀÎ-¼Ö´Ï¿¡¸£ N ;;;;;;;;;;X
MODEL_FRA_13_3;´ºÆ÷¸£ 17 ;;;;;;;;;;X
MODEL_FRA_13_4;SPAD S.XIII ;;;;;;;;;;X
MODEL_FRA_13_5;´ºÆ÷¸£ 28 ;;;;;;;;;;X
MODEL_FRA_13_6;´ºÆ÷¸£-µé¶óÁÖ NiD.29 ;;;;;;;;;;X
MODEL_FRA_13_7;µå¿Í¶í´À D.500 ;;;;;;;;;;X
MODEL_FRA_13_8;¸ð·¹ÀÎ-¼Ö´Ï¿¡¸£ MS.406 ;;;;;;;;;;X
MODEL_FRA_13_9;ºí·Î½´ MB.152 ;;;;;;;;;;X
MODEL_FRA_13_10;¾Æ½º³¯ VG.33 ;;;;;;;;;;X
MODEL_FRA_13_11;±Û·Î½ºÅÍ ¹ÌÆ¼¾î ;;;;;;;;;;X
MODEL_FRA_13_12;µå ÇÏºô·£µå ¹ìÆÄÀÌ¾î ;;;;;;;;;;X
MODEL_FRA_13_13;´å¼Ò ¹Ì½ºÅ×¸£ II ;;;;;;;;;;X
MODEL_FRA_13_14;´å¼Ò ¹Ì½ºÅ×¸£ IVa ;;;;;;;;;;X
MODEL_FRA_13_15;´å¼Ò ¹Ì¶óÁö III ;;;;;;;;;;X
MODEL_FRA_13_16;´å¼Ò ¹Ì¶óÁö IIIC ;;;;;;;;;;X
MODEL_FRA_32_0;¸£µÚÅ© 0.21 ;;;;;;;;;;X
MODEL_FRA_32_1;¸£µÚÅ© 0.22 ;;;;;;;;;;X
MODEL_FRA_14_2;¸®¿À·¹ ¿§ ¿Ã¸®ºñ¿¡ LeO.203 ;;;;;;;;;;X
MODEL_FRA_14_3;ÆÄ¾Æ¸Á F.222 ;;;;;;;;;;X
MODEL_FRA_14_4;ºí·Î½´ MB.162 ;;;;;;;;;;X
MODEL_FRA_14_5;ºê·¹°Ô 482 ;;;;;;;;;;X
MODEL_FRA_14_9;´å¼Ò ¹Ì¶óÁö IV ;;;;;;;;;;X
MODEL_FRA_15_0;ÆÄ¾Æ¸Á M.F.7 ·ÕÈ¥ ;;;;;;;;;;X
MODEL_FRA_15_1;Äíµå·Õ G.4 ;;;;;;;;;;X
MODEL_FRA_15_2;ÆÄ¾Æ¸Á F.50 ;;;;;;;;;;X
MODEL_FRA_15_3;ÆÄ¾Æ¸Á F.60 °ñ¸®¾Ñ ;;;;;;;;;;X
MODEL_FRA_15_4;¾Æ¹Ì¿À 143 ;;;;;;;;;;X
MODEL_FRA_15_5;ºí·Î½´ MB.210 ;;;;;;;;;;X
MODEL_FRA_15_6;¸®¿À·¹ ¿§ ¿Ã¸®ºñ¿¡ LeO.451 ;;;;;;;;;;X
MODEL_FRA_15_7;¸¶Æ¾ B-26 ¸Ó·Î´õ ;;;;;;;;;;X
MODEL_FRA_15_8;µå ÇÏºô·£µå ¸ð½ºÅ°Åä ;;;;;;;;;;X
MODEL_FRA_15_9;¼öµå ¿¡ºñ¿¡ÀÌ¼Ç ¾ÆÄþ·Ð ;;;;;;;;;;X
MODEL_FRA_15_10;¼öµå ¿¡ºñ¿¡ÀÌ¼Ç ¹Ù¿À¶Ñ¸£ ;;;;;;;;;;X
MODEL_FRA_15_11;¼öµå-¿¡½ºÆ® ¿¡ºñ¿¡ÀÌ¼Ç ¹Ù¸£´õ ;;;;;;;;;;X
MODEL_FRA_15_12;SEPECAT Àç±Ô¾î ;;;;;;;;;;X
MODEL_FRA_16_1;¶óÅ×ÄÚ¿¡¸£ 550 ;;;;;;;;;;X
MODEL_FRA_16_2;·ç¾Æ¸£ LN.401 ;;;;;;;;;;X
MODEL_FRA_16_3;Æ÷Å×Áî-CAMS 141 ;;;;;;;;;;X
MODEL_FRA_16_4;¾Æ¹Ì¿À 351 ;;;;;;;;;;X
MODEL_FRA_16_5;·ÏÈ÷µå P-2 ³ÜÆª ;;;;;;;;;;X
MODEL_FRA_16_7;ºê·¹°Ô ¾Ë¸®Á¦ ;;;;;;;;;;X
MODEL_FRA_16_8;ºê·¹°Ô ¾ÆÆ²¶õÆ½ ;;;;;;;;;;X
MODEL_FRA_17_0;¾Æ¹Ì¿À 120 ;;;;;;;;;;X
MODEL_FRA_17_1;ºê·¹°Ô Br.691 ;;;;;;;;;;X
MODEL_FRA_17_2;ºê·¹°Ô 693 ;;;;;;;;;;X
MODEL_FRA_17_3;¸®ÆÛºí¸¯ P-47 ½ã´õº¼Æ® ;;;;;;;;;;X
MODEL_FRA_17_4;ºê·¹°Ô ¹úÃÄ ;;;;;;;;;;X
MODEL_FRA_17_5;ºê·¹°Ô Å¸¿Â ;;;;;;;;;;X
MODEL_FRA_17_6;¼öµå-¿¡½ºÆ® ¿¡ºñ¿¡ÀÌ¼Ç ¹Ì½ºÆ®¶ö ;;;;;;;;;;X
MODEL_FRA_18_0;ÆÄ¾Æ¸Á F.63 °ñ¸®¾Ñ ;;;;;;;;;;X
MODEL_FRA_18_1;ºí·Î½´ MB.220 ;;;;;;;;;;X
MODEL_FRA_18_2;ºê·¹°Ô 470 ;;;;;;;;;;X
MODEL_FRA_18_3;Æ÷Å×Áî 662 ;;;;;;;;;;X
MODEL_FRA_18_4;¼öµå-¿¡½ºÆ® ¿¡ºñ¿¡ÀÌ¼Ç ¶û±×µ¶ ;;;;;;;;;;X
MODEL_FRA_18_5;³ë¸£ ¿¡ºñ¿¡ÀÌ¼Ç ³ë¶óÆ²¶ó ;;;;;;;;;;X
# France naval units;;;;;;;;;;;X
MODEL_FRA_21_0;¾Ó¸® 4¼¼ ;;;;;;;;;;X
MODEL_FRA_21_1;»þ¸¦¸¶´º ±Þ ;;;;;;;;;;X
MODEL_FRA_21_2;Äí¸£º£ ±Þ ;;;;;;;;;;X
MODEL_FRA_21_3;ºê¸£Å¸´º ±Þ ;;;;;;;;;;X
MODEL_FRA_21_4;¸®¿Ë ±Þ ;;;;;;;;;;X
MODEL_FRA_21_5;³ë¸£¸Áµð ±Þ ;;;;;;;;;;X
MODEL_FRA_21_7;¸®½¶¸®¿Ü ±Þ ;;;;;;;;;;X
MODEL_FRA_21_8;¾ËÀÚ½º ±Þ ;;;;;;;;;;X
MODEL_FRA_22_0;¶óÆä·çÁî ±Þ ;;;;;;;;;;X
MODEL_FRA_22_1;ÁÙ¸®¾Ó µå ¶ó ±×¶óºñ¿¡¸£ ±Þ ;;;;;;;;;;X
MODEL_FRA_22_3;µà°¡ÀÌ-Åø·ç¾Ó ±Þ ;;;;;;;;;;X
MODEL_FRA_22_4;¶ó °¥¸®¼Ò´Ï¿¡¸£ ±Þ ;;;;;;;;;;X
MODEL_FRA_22_5;µå ±×¶ó½º ±Þ ;;;;;;;;;;X
MODEL_FRA_22_8;ÄÝº£¸£ ±Þ ;;;;;;;;;;X
MODEL_FRA_23_1;¾Æ¹Ì¶ö »þ¸£³×¸£ ±Þ ;;;;;;;;;;X
MODEL_FRA_23_2;¿¡µå°¡ Å°³× ±Þ ;;;;;;;;;;X
MODEL_FRA_23_3;µÚÄË ±Þ ;;;;;;;;;;X
MODEL_FRA_23_4;¾ËÁ¦¸® ±Þ ;;;;;;;;;;X
MODEL_FRA_23_5;»ý ·çÀÌ ±Þ ;;;;;;;;;;X
MODEL_FRA_24_3;‰èÄÉ¸£Å© ±Þ ;;;;;;;;;;X
MODEL_FRA_25_1;¾Æ¸£Å©ºßÁî ±Þ ;;;;;;;;;;X
MODEL_FRA_25_2;ºÎ²ø¸®¿¡ ±Þ ;;;;;;;;;;X
MODEL_FRA_25_3;¾Æ¶óºê ±Þ ;;;;;;;;;;X
MODEL_FRA_25_4;ºê¶ó½ºÅ© ±Þ ;;;;;;;;;;X
MODEL_FRA_25_5;¸ð°¡µµ¸£ ±Þ ;;;;;;;;;;X
MODEL_FRA_25_6;ÇÏ¸£µð ±Þ ;;;;;;;;;;X
MODEL_FRA_25_9;T 47 ±Þ ;;;;;;;;;;X
MODEL_FRA_26_1;Á¶ÇÁ¸£ ±Þ ;;;;;;;;;;X
MODEL_FRA_26_7;Å¬·¹¸Á¼Ò ±Þ ;;;;;;;;;;X
MODEL_FRA_27_0;Çªµå¸£ ±Þ ;;;;;;;;;;X
MODEL_FRA_27_1;º£¾Æ¸¥ ±Þ ;;;;;;;;;;X
MODEL_FRA_28_0;¼¼ÀÌ·» ±Þ ;;;;;;;;;;X
MODEL_FRA_28_1;ºê·ò¸Þ¸£ ±Þ ;;;;;;;;;;X
MODEL_FRA_28_2;µåÇªÀÌ µå ·Ò ±Þ ;;;;;;;;;;X
MODEL_FRA_28_3;½Ã¸£¼¼ ±Þ ;;;;;;;;;;X
MODEL_FRA_28_4;´ÙÀÌ¿¡³ª ±Þ ;;;;;;;;;;X
MODEL_FRA_28_5;¹Ì³×¸£ºê ±Þ ;;;;;;;;;;X
MODEL_FRA_28_6;¿À·Î¶ó ±Þ ;;;;;;;;;;X
MODEL_FRA_28_7;¶ó Å©·¹¿Ã ±Þ ;;;;;;;;;;X
MODEL_FRA_28_8;»çÇÇ¸£ ±Þ ;;;;;;;;;;X
MODEL_FRA_28_9;³ª¸£¹ß ±Þ ;;;;;;;;;;X
MODEL_FRA_29_0;½¬¸£ÄíÇÁ ±Þ ;Surcouf-class;;;;;;;;;X
#;;;;;;;;;;;X
# Germany;;;;;;;;;;;X
# Germany land brigades;;;;;;;;;;;X
BRIG_MODEL_GER_1_0;7.7cm FK 96 ;;;;;;;;;;X
BRIG_MODEL_GER_1_1;15cm sFh 13 ;;;;;;;;;;X
BRIG_MODEL_GER_1_2;10.5 cm leFh 16 ;;;;;;;;;;X
BRIG_MODEL_GER_1_3;15cm K 16 ;;;;;;;;;;X
BRIG_MODEL_GER_1_4;17cm SK ;;;;;;;;;;X
BRIG_MODEL_GER_1_5;21cm ±¸Æ÷ 16 ;;;;;;;;;;X
BRIG_MODEL_GER_1_6;10.5cm leFh 16 ;;;;;;;;;;X
BRIG_MODEL_GER_1_7;7.5cm IG 18 ;;;;;;;;;;X
BRIG_MODEL_GER_1_8;10.5cm LeFh 18 ;;;;;;;;;;X
BRIG_MODEL_GER_1_9;15cm sFh 18 ;;;;;;;;;;X
BRIG_MODEL_GER_1_10;15cm K 39 ;;;;;;;;;;X
BRIG_MODEL_GER_1_11;17cm K 18 ;;;;;;;;;;X
BRIG_MODEL_GER_1_12;24cm K 3 ;;;;;;;;;;X
BRIG_MODEL_GER_1_13;10.5cm M1 °î»çÆ÷ ;;;;;;;;;;X
BRIG_MODEL_GER_2_0;StuG III ;;;;;;;;;;X
BRIG_MODEL_GER_2_1;StuH ;;;;;;;;;;X
BRIG_MODEL_GER_2_2;Sfl º£½ºÆä ;;;;;;;;;;X
BRIG_MODEL_GER_2_3;Sfl ÈÉ¸á ;;;;;;;;;;X
BRIG_MODEL_GER_2_4;°Ô½¬Ã÷¹Ù°Õ VI ±×¸±·¹ ;;;;;;;;;;X
BRIG_MODEL_GER_2_5;;;;;;;;;;;X
BRIG_MODEL_GER_2_6;;;;;;;;;;;X
BRIG_MODEL_GER_6_0;PzJg.I ;;;;;;;;;;X
BRIG_MODEL_GER_6_1;SdKfz. 139 ¸¶´õ III ;;;;;;;;;;X
BRIG_MODEL_GER_6_2;¾ßÅ©Æ®ÆÇÅÍ ;;;;;;;;;;X
BRIG_MODEL_GER_6_3;SdKfz. 186 ¾ßÅ©Æ®Æ¼°Å ;;;;;;;;;;X
BRIG_MODEL_GER_6_4;¾ßÅ©Æ®ÆÇÀú E-75 ;;;;;;;;;;X
BRIG_MODEL_GER_6_5;;;;;;;;;;;X
BRIG_MODEL_GER_6_6;Ä«³ë³Ù¾ßÅ©Æ®ÆÇÃ³ ;;;;;;;;;;X
BRIG_MODEL_GER_7_0;LK I ;;;;;;;;;;X
BRIG_MODEL_GER_7_1;LK II ;;;;;;;;;;X
BRIG_MODEL_GER_7_2;¿À¹ö½¶·¹Áö¿£ ;;;;;;;;;;X
BRIG_MODEL_GER_7_3;°æ Æ®·¢ÅÍ VK-35 ;;;;;;;;;;X
BRIG_MODEL_GER_7_4;PzKpfw. I Ausf. B ;;;;;;;;;;X
BRIG_MODEL_GER_7_5;PzKpfw. II Ausf. a ;;;;;;;;;;X
BRIG_MODEL_GER_7_6;PzKpfw. II Ausf. D ;;;;;;;;;;X
BRIG_MODEL_GER_7_7;PzKpfw. 38t ;;;;;;;;;;X
BRIG_MODEL_GER_7_8;PzKpfw. III Ausf. N ;;;;;;;;;;X
BRIG_MODEL_GER_8_0;A7V ;;;;;;;;;;X
BRIG_MODEL_GER_8_1;10.5cm K(gp.Sfl.) 'µðÄ¿ ¸·½º' ;;;;;;;;;;X
BRIG_MODEL_GER_8_2;12.8cm K(gp.Sfl.) '½ºÅõ·¯ ¿¡¹Ð' ;;;;;;;;;;X
BRIG_MODEL_GER_8_3;PzKpfw.VI Æ¼°Å I ;;;;;;;;;;X
BRIG_MODEL_GER_8_4;PzKpfw.VI Æ¼°Å II ;;;;;;;;;;X
BRIG_MODEL_GER_9_0;A7V-U ;;;;;;;;;;X
BRIG_MODEL_GER_9_1;PzKpfw.VII ¸¶¿ì½º ;;;;;;;;;;X
BRIG_MODEL_GER_10_0;;;;;;;;;;;X
BRIG_MODEL_GER_10_1;¿¡¸£ÇÏ¸£Æ® E-V/4 ;;;;;;;;;;X
BRIG_MODEL_GER_10_2;DZVB 21 ;;;;;;;;;;X
BRIG_MODEL_GER_10_3;SdKfz. 13 ;;;;;;;;;;X
BRIG_MODEL_GER_10_4;SdKfz. 222 ;;;;;;;;;;X
BRIG_MODEL_GER_10_5;SdKfz. 231 ;;;;;;;;;;X
BRIG_MODEL_GER_10_6;;;;;;;;;;;X
BRIG_MODEL_GER_10_7;½ºÆÄ¾ÆÆÇÃ³ M41 ;;;;;;;;;;X
# Germany air brigades;;;;;;;;;;;X
BRIG_MODEL_GER_14_0;He.51 / Hs.123 ;;;;;;;;;;X
BRIG_MODEL_GER_14_1;He.51 / Hs.123 ;;;;;;;;;;X
BRIG_MODEL_GER_14_2;Ju 87B ½´ÅõÄ«/Fi 167/Ar 197 ;;;;;;;;;;X
BRIG_MODEL_GER_14_3;Ju 87C ½´ÅõÄ«/Fi 167/Bf 109T ;;;;;;;;;;X
BRIG_MODEL_GER_14_4;Ju 87D ½´ÅõÄ«/Fi 167/Bf 109T ;;;;;;;;;;X
BRIG_MODEL_GER_14_5;Ju 87D ½´ÅõÄ«/Fi 167/Me 155 ;;;;;;;;;;X
BRIG_MODEL_GER_14_6;Me.155 / Ju.87C ½´ÅõÄ« ;;;;;;;;;;X
BRIG_MODEL_GER_14_7;Fw.190T / Ju.87C ½´ÅõÄ« ;;;;;;;;;;X
BRIG_MODEL_GER_14_8;He.162 / Hs.132 ;;;;;;;;;;X
BRIG_MODEL_GER_15_0;¸Þ¼­½´¹ÌÆ® Bf 110C ;;;;;;;;;;X
BRIG_MODEL_GER_15_1;¸Þ¼­½´¹ÌÆ® Bf 110F ;;;;;;;;;;X
BRIG_MODEL_GER_15_2;¸Þ¼­½´¹ÌÆ® Me 410 È£¸£´Ï¼¼ ;;;;;;;;;;X
BRIG_MODEL_GER_15_3;¸Þ¼­½´¹ÌÆ® Me 609 ;;;;;;;;;;X
BRIG_MODEL_GER_15_4;¸Þ¼­½´¹ÌÆ® Me-262 ;;;;;;;;;;X
BRIG_MODEL_GER_15_5;°íÅ¸ Go-229 ;;;;;;;;;;X
BRIG_MODEL_GER_15_6;È£Æ° Ho.XIIIB ;;;;;;;;;;X
# Germany;;;;;;;;;;;X
# Germany land units;;;;;;;;;;;X
MODEL_GER_4_0;PzKpfw. II Ausf. a ;;;;;;;;;;X
MODEL_GER_4_1;PzKpfw. II Ausf. D ;;;;;;;;;;X
MODEL_GER_4_2;PzKpfw. 38t ;;;;;;;;;;X
MODEL_GER_5_0;PzKpfw. III Ausf. E ;;;;;;;;;;X
MODEL_GER_5_1;PzKpfw. IV Ausf. F;;;;;;;;;;X
MODEL_GER_5_2;PzKpfw. V ÆÇÅÍ Ausf. a ;;;;;;;;;;X
MODEL_GER_5_3;PzKpfw. V ÆÇÅÍ Ausf. D ;;;;;;;;;;X
MODEL_GER_5_4;PzKpfw. ÆÇÅÍ II ;;;;;;;;;;X
MODEL_GER_5_5;E-75 Æ¼°Å III ;;;;;;;;;;X
MODEL_GER_5_6;E-90 Æ¼°Å III ;;;;;;;;;;X
MODEL_GER_5_7;PzKpfw. ·¹¿ÀÆÄµå I ;;;;;;;;;;X
# Germany air units;;;;;;;;;;;X
MODEL_GER_12_0;DFW C.V ;;;;;;;;;;X
MODEL_GER_12_1;ÇÒ¹ö½´Å¸Æ® CL.II ;;;;;;;;;;X
MODEL_GER_12_2;Æ÷Ä¿ Dr.I ;;;;;;;;;;X
MODEL_GER_12_3;µµ¸£´Ï¿¡ Do 10 ;;;;;;;;;;X
MODEL_GER_12_4;¾Æ¶óµµ Ar 68 ;;;;;;;;;;X
MODEL_GER_12_5;¸Þ¼­½´¹ÌÆ® Bf 109E ¿¡¹Ð ;;;;;;;;;;X
MODEL_GER_12_6;Æ÷ÄÉ-º¼ÇÁ Fw 190a ;;;;;;;;;;X
MODEL_GER_12_7;Æ÷ÄÉ-º¼ÇÁ Fw 190D ;;;;;;;;;;X
MODEL_GER_12_8;¸Þ¼­½´¹ÌÆ® Me 262 ½´¹ßº£ ;;;;;;;;;;X
MODEL_GER_12_9;¸Þ¼­½´¹ÌÆ® P.1101 ;;;;;;;;;;X
MODEL_GER_12_10;È£ÅÙ Ho 229 ;;;;;;;;;;X
MODEL_GER_13_0;·³ÇÃ·¯ Å¸¿ìº£ ;;;;;;;;;;X
MODEL_GER_13_1;¾Æºñ¾ÆÆ½ B.I ;;;;;;;;;;X
MODEL_GER_13_2;Æ÷Ä¿ E.I ;;;;;;;;;;X
MODEL_GER_13_3;¾Ë¹ÙÆ®·Î½º D.III ;;;;;;;;;;X
MODEL_GER_13_4;¾Ë¹ÙÆ®·Î½º D.V ;;;;;;;;;;X
MODEL_GER_13_5;Æ÷Ä¿ D.VII ;;;;;;;;;;X
MODEL_GER_13_6;ÇÏÀÎÄÌ HD 37 ;;;;;;;;;;X
MODEL_GER_13_7;ÇÏÀÎÄÌ He 51 ;;;;;;;;;;X
MODEL_GER_13_8;¸Þ¼­½´¹ÌÆ® Bf 109D ;;;;;;;;;;X
MODEL_GER_13_9;¸Þ¼­½´¹ÌÆ® Bf 109F ÇÁ¶õÃ÷ ;;;;;;;;;;X
MODEL_GER_13_10;¸Þ¼­½´¹ÌÆ® Bf 109G ±¸½ºÅ¸ÇÁ ;;;;;;;;;;X
MODEL_GER_13_11;ÇÏÀÎÄÌ He 162 »ø·¯¸Ç´õ ;;;;;;;;;;X
MODEL_GER_13_12;Æ÷ÄÉ-º¼ÇÁ Ta 183 ;;;;;;;;;;X
MODEL_GER_13_13;¸®ÇÇ½´ P.13a ;;;;;;;;;;X
MODEL_GER_32_0;¸Þ¼­½´¹ÌÆ® Me 163 ÄÚ¸ÞÆ® ;;;;;;;;;;X
MODEL_GER_32_1;¸Þ¼­½´¹ÌÆ® Me 263 ;;;;;;;;;;X
MODEL_GER_14_0;Á¦ÇÃ¸°-½´Å¸ÄË V.G.O.I ;;;;;;;;;;X
MODEL_GER_14_1;Á¦ÇÃ¸°-½´Å¸ÄË R.VI ;;;;;;;;;;X
MODEL_GER_14_2;µµ¸£´Ï¿¡ Do P ;;;;;;;;;;X
MODEL_GER_14_3;À¶Ä¿½º Ju 89 ;;;;;;;;;;X
MODEL_GER_14_4;À¶Ä¿½º Ju 290 ;;;;;;;;;;X
MODEL_GER_14_5;À¶Ä¿½º Ju 488 ;;;;;;;;;;X
MODEL_GER_14_6;¸Þ¼­½´¹ÌÆ® Me 264 ¾Æ¸Þ¸®Ä« ;;;;;;;;;;X
MODEL_GER_14_7;À¶Ä¿½º EF 132 ;;;;;;;;;;X
MODEL_GER_14_8;¸Þ¼­½´¹ÌÆ® Me-264 ;;;;;;;;;;X
MODEL_GER_15_1;AEG G.II ;;;;;;;;;;X
MODEL_GER_15_2;°íÅ¸ G.IV ;;;;;;;;;;X
MODEL_GER_15_3;°íÅ¸ G.VIII ;;;;;;;;;;X
MODEL_GER_15_4;µµ¸£´Ï¿¡ Do 11 ;;;;;;;;;;X
MODEL_GER_15_5;µµ¸£´Ï¿¡ Do 17 ÇÁ¸®°Õ´õ ºí¶óÀÌ½´Æ¼ÇÁÆ® ;;;;;;;;;;X
MODEL_GER_15_6;ÇÏÀÎÄÌ He 111 ;;;;;;;;;;X
MODEL_GER_15_7;À¶Ä¿½º Ju 88 ;;;;;;;;;;X
MODEL_GER_15_8;À¶Ä¿½º Ju 188 ¸®Ã³ ;;;;;;;;;;X
MODEL_GER_15_9;¾Æ¶óµµ Ar 234 ºí¸®Ã÷ ;;;;;;;;;;X
MODEL_GER_15_10;ÇÏÀÎÄÌ He 343 ;;;;;;;;;;X
MODEL_GER_16_1;µµ¸£´Ï¿¡ Do J ¿ù ;;;;;;;;;;X
MODEL_GER_16_2;µµ¸£´Ï¿¡ Do 217 ;;;;;;;;;;X
MODEL_GER_16_3;Æ÷ÄÉ-º¼ÇÁ Fw 200 ÄÜµ¹ ;;;;;;;;;;X
MODEL_GER_16_4;À¶Ä¿½º Ju 390 ;;;;;;;;;;X
MODEL_GER_16_5;À¶Ä¿½º Ju 287 ;;;;;;;;;;X
MODEL_GER_16_6;ºê·¹°Ô ¾ÆÆ²¶õÆ½ ;;;;;;;;;;X
MODEL_GER_17_0;Çî¼Ð Hs 123 ;;;;;;;;;;X
MODEL_GER_17_1;À¶Ä¿½º Ju 87B ½´ÅõÄ« ;;;;;;;;;;X
MODEL_GER_17_2;À¶Ä¿½º Ju 87G ½´ÅõÄ« ;;;;;;;;;;X
MODEL_GER_17_3;Çî¼Ð Hs 129 ;;;;;;;;;;X
MODEL_GER_17_4;Çî¼Ð Hs 132 ;;;;;;;;;;X
MODEL_GER_17_5;µµ¸£´Ï¿¡ ¾ËÆÄ Á¦Æ® ;;;;;;;;;;X
MODEL_GER_18_0;À¶Ä¿½º W 34 ;;;;;;;;;;X
MODEL_GER_18_1;À¶Ä¿½º Ju 52/3m ÅºÅÍ À¯ ;;;;;;;;;;X
MODEL_GER_18_2;¾Æ¶óµµ Ar 232 ;;;;;;;;;;X
MODEL_GER_18_3;¸Þ¼­½´¹ÌÆ® Me 323 ±â°£Æ® ;;;;;;;;;;X
MODEL_GER_18_4;À¶Ä¿½º Ju-352 ;;;;;;;;;;X
MODEL_GER_18_5;Æ®·£½º¿Ã C-160 ;;;;;;;;;;X
MODEL_GER_19_0;V1 ;;;;;;;;;;X
MODEL_GER_20_0;V2 ;;;;;;;;;;X
MODEL_GER_20_1;V2A9 ;;;;;;;;;;X
MODEL_GER_20_2;V2A10 ;;;;;;;;;;X
# Germany naval units;;;;;;;;;;;X
MODEL_GER_21_0;ÇÁ¸®µå¸®È÷ ´ë¿Õ ±Þ ;;;;;;;;;;X
MODEL_GER_21_1;Ä«ÀÌÀú ±Þ ;;;;;;;;;;X
MODEL_GER_21_2;³ª¼Ò ±Þ ;;;;;;;;;;X
MODEL_GER_21_4;¹ÙÀÌ¿¡¸¥ ±Þ ;;;;;;;;;;X
MODEL_GER_21_5;L 20a ±Þ ;;;;;;;;;;X
MODEL_GER_21_7;ºñ½º¸¶¸£Å© ±Þ ;;;;;;;;;;X
MODEL_GER_21_8;H ±Þ ;;;;;;;;;;X
MODEL_GER_22_0;°¡Á© ±Þ ;;;;;;;;;;X
MODEL_GER_22_1;ºê·¹¸à ±Þ ;;;;;;;;;;X
MODEL_GER_22_2;¸¶±×µ¥ºÎ¸£Å© ±Þ ;;;;;;;;;;X
MODEL_GER_22_3;¿¥µ§ ±Þ ;;;;;;;;;;X
MODEL_GER_22_4;´µ¸¥º£¸£Å© ±Þ ;;;;;;;;;;X
MODEL_GER_22_5;M ±Þ ;;;;;;;;;;X
MODEL_GER_23_1;¹ÙÈåÆ® ±Þ ;;;;;;;;;;X
MODEL_GER_23_2;»þ¸¥È£¸£½ºÆ® ±Þ ;;;;;;;;;;X
MODEL_GER_23_4;µµÀÌÄ¥¶õÆ® ±Þ ;;;;;;;;;;X
MODEL_GER_23_5;È÷ÆÛ ±Þ ;;;;;;;;;;X
