## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file contains message texts used directly by the game engine and no modifications should be made to it by mods.;;;;;;;;;;X
##;To redefine a text string from this file, place it in mods.csv and do the change there. Note that redefined engine strings must match exactly the format used by original text or the game could behave abnormally.;;;;;;;;;;X
##;This file is loaded just before mods.csv text file and will replace any strings defined by previously loaded text files, but will trigger error on each replacement if extra debug logs are enabled (settings.cfg).;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;MESSAGES STRUCTURE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;*_SETUP = the string displayed in the in-game message display options listing;;;;;;;;;;X
##;*_HEADER = small orange header in message box;;;;;;;;;;X
##;*_1 = large white header in message box (limited space!);;;;;;;;;;X
##;*_2 = small orange text in message box;;;;;;;;;;X
##;*_3 = all caps white text in message box;;;;;;;;;;X
##;*_4 = small orange text in message box;;;;;;;;;;X
##;*_5 = all caps white text in message box;;;;;;;;;;X
##;*_6 = small orange text in message box;;;;;;;;;;X
##;*_LOG = the text that is displayed in the game log (in the bottom of the screen). Most often this is just a shorter recap of all the other text strings.;;;;;;;;;;X
##;*_BTN1 = left button;;;;;;;;;;X
##;*_BTN2 = right button;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES:;;;;;;;;;;X
##;;;;;;;;;;;X
##;If any field is left blank it will not be displayed at all in the message box. If a button is left blank the button will not be displayed. Functionality of buttons cannot be changed.;;;;;;;;;;X
##;All texts EXCEPT the '*_HEADER' can be of virtually any length (limited by screen height). The box and button size will change accordingly.;;;;;;;;;;X
##;VERY VERY VERY IMPORTANT!!! YOU MUST NOT CHANGE THE ORDER OF ANY VARIABLES ('%s' and '%d') OR ADD OR REMOVE ANY VARIABLES!!!;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B45 - B87;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
###########################################;;;;;;;;;;;X
########### MESSAGE HANDLER ############;;;;;;;;;;;X
###########################################;;;;;;;;;;;X
##;;;;;;;;;;;X
#  PLAYER TITLES;;;;;;;;;;;X
##;;;;;;;;;;;X
SPY2SMF_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2SMF_1;%s ;%s has failed with a smear campaign against our government;;;;;;;;;X
SPY2SMF_2;ÀÇ Ã¸º¸ºÎ°¡ ;%s;;;;;;;;;X
SPY2SMF_3;¿ì¸®¿¡ ´ëÇÑ ºñ¹æ ¿îµ¿¿¡ ½ÇÆĞÇß½À´Ï´Ù. ;;;;;;;;;;X
SPY2SMF_4;%s ;;;;;;;;;;X
SPY2SMF_5; ;;;;;;;;;;X
SPY2SMF_6; ;;;;;;;;;;X
SPY2SMF_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®¿¡ ´ëÇÑ ºñ¹æ ¿îµ¿¿¡ ½ÇÆĞÇß´Ù. %s ;%s has failed with a smear campaign against us. %s;;;;;;;;;X
SPY2SMF_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2SMS_SETUP;´Ù¸¥±¹°¡°¡ ºñ¹æ ¿îµ¿¿¡ ¼º°øÇÑ °æ¿ì ;When someone succeed with a smear campaign against us;;;;;;;;;X
SPY2SMS_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2SMS_1;%s ;%s has succeeded with a smear campaign against our government;;;;;;;;;X
SPY2SMS_2;ÀÇ Ã¸º¸ºÎ°¡ ;%s;;;;;;;;;X
SPY2SMS_3;¿ì¸®¿¡ ´ëÇÑ ºñ¹æ ¿îµ¿¿¡ ¼º°øÇß½À´Ï´Ù. ;;;;;;;;;;X
SPY2SMS_4;%s ;;;;;;;;;;X
SPY2SMS_5; ;;;;;;;;;;X
SPY2SMS_6; ;;;;;;;;;;X
SPY2SMS_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®¿¡ ´ëÇÑ ºñ¹æ ¿îµ¿¿¡ ¼º°øÇß´Ù. %s ;%s has succeeded with a smear campaign against us. %s;;;;;;;;;X
SPY2SMS_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2MASSF_SETUP;´Ù¸¥ ±¹°¡°¡ ¿ì¸®¿¡ ´ëÇÑ ±¹Á¦¿©·Ğ Á¶ÀÛ¿¡ ½ÇÆĞÇßÀ»¶§ ;When someone failed to influence the global opinion against us;;;;;;;;;X
SPY2MASSF_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2MASSF_1;%s ;%s has failed to manipulate the global opinion against our country;;;;;;;;;X
SPY2MASSF_2;ÀÇ Ã¸º¸ºÎ°¡ ;%s;;;;;;;;;X
SPY2MASSF_3;¿ì¸®¿¡ ´ëÇÑ ±¹Á¦¿©·Ğ Á¶ÀÛ¿¡ ½ÇÆĞÇß½À´Ï´Ù. ;;;;;;;;;;X
SPY2MASSF_4;%s ;;;;;;;;;;X
SPY2MASSF_5; ;;;;;;;;;;X
SPY2MASSF_6; ;;;;;;;;;;X
SPY2MASSF_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®¿¡ ´ëÇÑ ±¹Á¦¿©·Ğ Á¶ÀÛ¿¡ ½ÇÆĞÇß´Ù. %s ;%s has failed to manipulate the global opinion against us. %s;;;;;;;;;X
SPY2MASSF_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2MASSS_SETUP;´Ù¸¥ ±¹°¡°¡ ¿ì¸®¿¡ ´ëÇÑ ±¹Á¦¿©·Ğ Á¶ÀÛ¿¡ ¼º°øÇßÀ»¶§ ;When someone successfully influence global opinion against us;;;;;;;;;X
SPY2MASSS_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2MASSS_1;%s ;%s has succeeded in influencing the global opinion against our country;;;;;;;;;X
SPY2MASSS_2;ÀÇ Ã¸º¸ºÎ°¡ ;%s;;;;;;;;;X
SPY2MASSS_3;¿ì¸®¿¡ ´ëÇÑ ±¹Á¦¿©·Ğ Á¶ÀÛ¿¡ ¼º°øÇß½À´Ï´Ù. ;;;;;;;;;;X
SPY2MASSS_4; ;;;;;;;;;;X
SPY2MASSS_5; ;;;;;;;;;;X
SPY2MASSS_6; ;;;;;;;;;;X
SPY2MASSS_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®¿¡ ´ëÇÑ ±¹Á¦¿©·Ğ Á¶ÀÛ¿¡ ¼º°øÇß´Ù. %s ;%s has succeeded in influencing the global opinion against us. %s;;;;;;;;;X
SPY2MASSS_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2BLUEF_SETUP;´Ù¸¥ ±¹°¡°¡ ¿ì¸®³ª¶óÀÇ Ã»»çÁøÀ» ÈÉÄ¡´Âµ¥ ½ÇÆĞÇßÀ»¶§ ;When someone failed to steal our blueprint;;;;;;;;;X
SPY2BLUEF_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2BLUEF_1;%s ;%s has failed to steal one of our blueprints;;;;;;;;;X
SPY2BLUEF_2;ÀÇ Ã¸º¸ºÎ°¡ ;%s;;;;;;;;;X
SPY2BLUEF_3;¿ì¸®ÀÇ Ã»»çÁøÀ» ÈÉÄ¡´Âµ¥ ½ÇÆĞÇß´Ù. ;;;;;;;;;;X
SPY2BLUEF_4;%s ;;;;;;;;;;X
SPY2BLUEF_5; ;;;;;;;;;;X
SPY2BLUEF_6; ;;;;;;;;;;X
SPY2BLUEF_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®ÀÇ Ã»»çÁøÀ» ÈÉÄ¡´Âµ¥ ½ÇÆĞÇß´Ù. %s ;%s has failed to steal blueprints from us. %s;;;;;;;;;X
SPY2BLUEF_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2BLUES_SETUP;´Ù¸¥ ±¹°¡°¡ ¿ì¸®ÀÇ Ã»»çÁøÀ» ÈÉÄ¡µµ·Ï Á¶Á¾ÇßÀ»¶§ ;When someone managed to steal our blueprints;;;;;;;;;X
SPY2BLUES_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2BLUES_1;%s ;%s has succeeded in stealing the blueprints;;;;;;;;;X
SPY2BLUES_2;ÀÇ Ã¸º¸ºÎ°¡ ;for;;;;;;;;;X
SPY2BLUES_3;¿ì¸®ÀÇ Ã»»çÁøÀ» ÈÉÄ¡´Âµ¥ ¼º°øÇß´Ù. ;%s;;;;;;;;;X
SPY2BLUES_4;´ë»ó ¸ñÇ¥ :;from us;;;;;;;;;X
SPY2BLUES_5;%s ;%s;;;;;;;;;X
SPY2BLUES_6;%s ;;;;;;;;;;X
SPY2BLUES_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®ÀÇ Ã»»çÁøÀ» ÈÉÄ¡´Âµ¥ ¼º°øÇß´Ù. ´ë»ó ¸ñÇ¥ : %s , %s ;%s has succeeded in stealing the blueprint for %s from us. %s;;;;;;;;;X
SPY2BLUES_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2DTEF_SETUP;´Ù¸¥ ±¹°¡°¡ ¿ì¸®ÀÇ ¿¬±¸Áö¿¬¿¡ ½ÇÆĞÇßÀ»¶§ ;When someone failed to delay our tech team;;;;;;;;;X
SPY2DTEF_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2DTEF_1;%s ;%s has failed to delay one of our tech teams;;;;;;;;;X
SPY2DTEF_2;ÀÇ Ã¸º¸ºÎ°¡ ;%s;;;;;;;;;X
SPY2DTEF_3;¿ì¸®ÀÇ ¿¬±¸¸¦ Áö¿¬½ÃÅ°´Âµ¥ ½ÇÆĞÇß´Ù. ;;;;;;;;;;X
SPY2DTEF_4;%s ;;;;;;;;;;X
SPY2DTEF_5; ;;;;;;;;;;X
SPY2DTEF_6; ;;;;;;;;;;X
SPY2DTEF_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®ÀÇ ¿¬±¸¸¦ Áö¿¬½ÃÅ°´Âµ¥ ½ÇÆĞÇß´Ù. %s ;%s has failed to delay our tech team. %s;;;;;;;;;X
SPY2DTEF_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2DTES_SETUP;´Ù¸¥±¹°¡°¡ ¿ì¸®ÀÇ ±â¼ú°³¹ßÀ» ¹æÇØ ÇßÀ»¶§ ;When someone succeeded to delay our tech team;;;;;;;;;X
SPY2DTES_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2DTES_1;%s ;%s has succeeded in delaying;;;;;;;;;X
SPY2DTES_2;ÀÇ Ã¸º¸ºÎ°¡ ;the tech team;;;;;;;;;X
SPY2DTES_3;¿ì¸®ÀÇ ±â¼ú°³¹ßÀ» ¹æÇØÇÏ´Âµ¥ ¼º°øÇß½À´Ï´Ù. ;%s;;;;;;;;;X
SPY2DTES_4;´ë»ó ¸ñÇ¥ : ;%s;;;;;;;;;X
SPY2DTES_5;%s ;;;;;;;;;;X
SPY2DTES_6;%s ;;;;;;;;;;X
SPY2DTES_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®ÀÇ ±â¼ú°³¹ßÀ» ¹æÇØÇß´Ù. ´ë»ó ¸ñÇ¥ : %s. %s ;%s has succeeded in delaying our tech team %s. %s;;;;;;;;;X
SPY2DTES_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2PRODS_SETUP;´Ù¸¥±¹°¡°¡ ¿ì¸®ÀÇ »ı»ê½Ã¼³À» ¹æÇØ ÇßÀ»¶§ ;When someone managed to delay our production;;;;;;;;;X
SPY2PRODS_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2PRODS_1;%s ;%s has disrupted the production;;;;;;;;;X
SPY2PRODS_2;ÀÇ Ã¸º¸ºÎ°¡ ;of;;;;;;;;;X
SPY2PRODS_3;¿ì¸®ÀÇ »ı»ê½Ã¼³À» ¹æÇØÇÏ´Âµ¥ ¼º°øÇß½À´Ï´Ù. ;%s;;;;;;;;;X
SPY2PRODS_4;´ë»ó ¸ñÇ¥ : ;%s;;;;;;;;;X
SPY2PRODS_5;%s ;;;;;;;;;;X
SPY2PRODS_6;%s ;;;;;;;;;;X
SPY2PRODS_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®ÀÇ »ı»ê½Ã¼³À» ¹æÇØÇß´Ù. ´ë»ó ¸ñÇ¥ : %s. %s ;%s has disrupted the production of %s. %s;;;;;;;;;X
SPY2PRODS_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2PRODF_SETUP;´Ù¸¥ ±¹°¡°¡ ¿ì¸®ÀÇ »ı»êÀ» Áö¿¬½ÃÅ°´Âµ¥ ½ÇÆĞ ÇßÀ»¶§ ;When someone fail to delay our production;;;;;;;;;X
SPY2PRODF_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2PRODF_1;%s ;%s has failed to delay our production;;;;;;;;;X
SPY2PRODF_2;ÀÇ Ã¸º¸ºÎ°¡ ;%s;;;;;;;;;X
SPY2PRODF_3;¿ì¸®ÀÇ »ı»êÀ» Áö¿¬½ÃÅ°´Âµ¥ ½ÇÆĞÇß´Ù. ;;;;;;;;;;X
SPY2PRODF_4;%s ;;;;;;;;;;X
SPY2PRODF_5; ;;;;;;;;;;X
SPY2PRODF_6; ;;;;;;;;;;X
SPY2PRODF_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®ÀÇ »ı»êÀ» Áö¿¬½ÃÅ°´Âµ¥ ½ÇÆĞÇß´Ù. %s ;%s has failed to delay our production. %s;;;;;;;;;X
SPY2PRODF_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2FPF_SETUP;´Ù¸¥ ±¹°¡°¡ ¿ì¸®³ª¶óÀÇ ¹İÁ¤ºÎ ¼¼·ÂÁö¿ø¿¡ ½ÇÆĞÇßÀ»¶§ ;When someone fail to fund partisans in our country;;;;;;;;;X
SPY2FPF_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2FPF_1;%s ;%s has failed to fund partisans;;;;;;;;;X
SPY2FPF_2;ÀÇ Ã¸º¸ºÎ°¡ ;in;;;;;;;;;X
SPY2FPF_3;¹İÁ¤ºÎ ¼¼·ÂÁö¿ø¿¡ ½ÇÆĞÇß´Ù. ;%s;;;;;;;;;X
SPY2FPF_4;´ë»ó ¸ñÇ¥ : ;%s;;;;;;;;;X
SPY2FPF_5;%s ;;;;;;;;;;X
SPY2FPF_6;%s ;;;;;;;;;;X
SPY2FPF_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¹İÁ¤ºÎ ¼¼·ÂÁö¿ø¿¡ ½ÇÆĞÇß´Ù. ´ë»ó ¸ñÇ¥ : %s. %s ;%s has failed to fund partisans in %s, %s;;;;;;;;;X
SPY2FPF_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2ASF_SETUP;´Ù¸¥ ±¹°¡°¡ ¿ì¸®ÀÇ Àå°üÀ» ¾Ï»ìÇÏ´Âµ¥ ½ÇÆĞÇßÀ»¶§ ;When someone failed to assassinate our minister;;;;;;;;;X
SPY2ASF_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2ASF_1;%s ;%s tried but failed to assassinate;;;;;;;;;X
SPY2ASF_2;ÀÇ Ã¸º¸ºÎ°¡ ;the minister;;;;;;;;;X
SPY2ASF_3;¿ì¸®ÀÇ Àå°üÀ» ¾Ï»ìÇÏ´Âµ¥ ½ÇÆĞÇß´Ù. ;%s;;;;;;;;;X
SPY2ASF_4;´ë»ó ¸ñÇ¥ : ;%s;;;;;;;;;X
SPY2ASF_5;%s ;;;;;;;;;;X
SPY2ASF_6;%s ;;;;;;;;;;X
SPY2ASF_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®ÀÇ Àå°üÀ» ¾Ï»ìÇÏ´Âµ¥ ½ÇÆĞÇß´Ù. ´ë»ó ¸ñÇ¥ : %s. %s ;%s tried but failed to assassinate %s. %s;;;;;;;;;X
SPY2ASF_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPY2ASS_SETUP;´Ù¸¥ ±¹°¡°¡ ¿ì¸®ÀÇ Àå°üÀ» ¾Ï»ìÇßÀ»¶§ ;When someone assassinate our minister;;;;;;;;;X
SPY2ASS_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPY2ASS_1;%s ;%s has assassinated;;;;;;;;;X
SPY2ASS_2;ÀÇ Ã¸º¸ºÎ°¡ ;the minister;;;;;;;;;X
SPY2ASS_3;¿ì¸®ÀÇ Àå°üÀ» ¾Ï»ìÇÏ´Âµ¥ ¼º°øÇß´Ù. ;%s;;;;;;;;;X
SPY2ASS_4;´ë»ó ¸ñÇ¥ : ;%s;;;;;;;;;X
SPY2ASS_5;%s ;;;;;;;;;;X
SPY2ASS_6;%s ;;;;;;;;;;X
SPY2ASS_LOG;%sÀÇ Ã¸º¸ºÎ°¡ ¿ì¸®ÀÇ Àå°üÀ» ¾Ï»ìÇÏ´Âµ¥ ¼º°øÇß´Ù. ´ë»ó ¸ñÇ¥ : %s. %s ;%s has assassinated %s. %s;;;;;;;;;X
SPY2ASS_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPYASF_SETUP;¿ì¸®°¡ Àå°ü ¾Ï»ì¿¡ ½ÇÆĞÇÒ¶§ ;When we failed to assassinate a minister;;;;;;;;;X
SPYASF_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPYASF_1;¿ì¸®´Â Àå°ü ¾Ï»ì¿¡ ½ÇÆĞÇß½À´Ï´Ù. ;We tried but failed to assassinate;;;;;;;;;X
SPYASF_2;´ë»ó ¸ñÇ¥ : ;the minister;;;;;;;;;X
SPYASF_3;%s ;%s;;;;;;;;;X
SPYASF_4;´ë»ó ±¹°¡ : ;in;;;;;;;;;X
SPYASF_5;%s ;%s;;;;;;;;;X
SPYASF_6;%s ;%s;;;;;;;;;X
SPYASF_LOG;¿ì¸®´Â Àå°ü ¾Ï»ì¿¡ ½ÇÆĞÇß´Ù. ´ë»ó ¸ñÇ¥ : %s ´ë»ó ±¹°¡ : %s, %s ;We tried but failed to assassinate %s in %s. %s;;;;;;;;;X
SPYASF_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPYASS_SETUP;¿ì¸®°¡ Àå°ü ¾Ï»ì¿¡ ¼º°øÇÒ¶§ ;When we assassinate a minister;;;;;;;;;X
SPYASS_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPYASS_1;¿ì¸®´Â Àå°ü ¾Ï»ì¿¡ ¼º°øÇß½À´Ï´Ù. ;We have assassinated;;;;;;;;;X
SPYASS_2;´ë»ó ¸ñÇ¥ : ;the minister;;;;;;;;;X
SPYASS_3;%s ;%s;;;;;;;;;X
SPYASS_4;´ë»ó ±¹°¡ : ;in;;;;;;;;;X
SPYASS_5;%s ;%s;;;;;;;;;X
SPYASS_6;%s ;%s;;;;;;;;;X
SPYASS_LOG;¿ì¸®´Â Àå°ü ¾Ï»ì¿¡ ¼º°øÇß´Ù. ´ë»ó ¸ñÇ¥ : %s ´ë»ó ±¹°¡ : %s, %s ;We have assassinated %s in %s. %s;;;;;;;;;X
SPYASS_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPYSMS_SETUP;¿ì¸®°¡ ºñ¹æ ¿îµ¿¿¡ ¼º°øÇßÀ»¶§ ;When we launch a smear campaign;;;;;;;;;X
SPYSMS_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPYSMS_1;¿ì¸®´Â ºñ¹æ ¿îµ¿¿¡ ¼º°øÇß½À´Ï´Ù. ;We have launched a smear campaign;;;;;;;;;X
SPYSMS_2;´ë»ó ±¹°¡ : ;against;;;;;;;;;X
SPYSMS_3;%s ;%s;;;;;;;;;X
SPYSMS_4;%s ;%s;;;;;;;;;X
SPYSMS_5; ;;;;;;;;;;X
SPYSMS_6; ;;;;;;;;;;X
SPYSMS_LOG;¿ì¸®´Â ºñ¹æ ¿îµ¿¿¡ ¼º°øÇß´Ù. ´ë»ó ±¹°¡ : %s. %s ;We have smear campaigned %s. %s.;;;;;;;;;X
SPYSMS_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPYSMF_SETUP;¿ì¸®°¡ ºñ¹æ ¿îµ¿¿¡ ½ÇÆĞÇßÀ»¶§ ;When we failed with smear campaign;;;;;;;;;X
SPYSMF_HEADER;Ã¸º¸ºÎ º¸°í¼­ ;INTELLIGENCE BRIEFING;;;;;;;;;X
SPYSMF_1;¿ì¸®´Â ºñ¹æ ¿îµ¿¿¡ ½ÇÆĞÇß½À´Ï´Ù. ;We failed with a smear campaign;;;;;;;;;X
SPYSMF_2;´ë»ó ±¹°¡ : ;against;;;;;;;;;X
SPYSMF_3;%s ;%s;;;;;;;;;X
SPYSMF_4;%s ;%s;;;;;;;;;X
SPYSMF_5; ;;;;;;;;;;X
SPYSMF_6; ;;;;;;;;;;X
SPYSMF_LOG;¿ì¸®´Â ºñ¹æ ¿îµ¿¿¡ ½ÇÆĞÇß´Ù. ´ë»ó ±¹°¡ : %s. %s ;We have failed to smear campaign against %s. %s.;;;;;;;;;X
SPYSMF_BTN1;È®ÀÎ ;OK;;;;;;;;;X
##;;;;;;;;;;;X
SPYMASSF_SETUP;¿ì¸®°¡ ±¹Á¦¿©·Ğ Á¶ÀÛ¿¡ ½ÇÆĞÇßÀ»¶§ ;When we fail to influence global opinion;;;;;;;;;X
