## STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
##;;;;;;;;;;;X
##;MAJOR NOTE ABOUT THIS FILE:;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;This file is loaded before any other text files to ensure that any text replacements to strings defined here will be noted.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;EDITING TIPS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;Open this document in Excel, version 5 or later.;;;;;;;;;;X
##;To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;X
##;Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;X
##;Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;X
##;Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;X
##;Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;X
##;Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;X
##;Place the cursor in cell C2 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost column while still having the string names/comments and the English original text in the left and middle column;;;;;;;;;;X
##;CAREFULLY read the instructions in cells B26 - B68;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;2) '%d' is for indicating where integer value is inserted by the engine, and MAY NEVER BE REMOVED! If there are more than one '%d' in a string, they may not change places.;;;;;;;;;;X
##;3) '%.0f' is for indicating where non-integer value is inserted by the engine, and MAY NEVER BE REMOVED! 0 can be replaced by another number and defines displayed digits after the decimal point. Add '+' in front of '.' (example: '%+.2f') to display the sign of the number.;;;;;;;;;;X
##;4) '%c' is for indicating where a single character is inserted by the engine, and MAY NEVER BE REMOVED! ;;;;;;;;;;X
##;5) '\%%' can be used to display a single '%' character in texts. Use that with caution and avoid if possible as it could cause issues if used improperly.;;;;;;;;;;X
##;6) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.;;;;;;;;;;X
##;7) The characters '#' (hashmark), semicolon, '%' (percentage sign), '¶' (paragraph sign), quotation marks and '\' (backslash) MAY NOT BE USED (except when used as control codes as this will otherwise create serious problems!!! Quotation marks may not even be used in comments -- use a 'citation mark' (single) instead if necessary!);;;;;;;;;;X
##;8) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;9) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;10) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;11) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;TEXT COLORS (Red,Green,Blue values):;;;;;;;;;;X
##;§A;0,64,0;;;;;;;;;X
##;§B;0,0,192;;;;;;;;;X
##;§C;128,0,0;;;;;;;;;X
##;§D;255,255,0;;;;;;;;;X
##;§E;255,0,255;;;;;;;;;X
##;§F;255,128,0;;;;;;;;;X
##;§G;0,100,0;;;;;;;;;X
##;§H;128,128,128;;;;;;;;;X
##;§I;0,0,255;;;;;;;;;X
##;§J;0,192,0;;;;;;;;;X
##;§M;100,255,100;;;;;;;;;X
##;§N;255,100,100;;;;;;;;;X
##;§R;240,0,0;;;;;;;;;X
##;§W;255,255,255;;;;;;;;;X
##;§Y;208,232,248;;;;;;;;;X
##;§Z;0,0,0;;;;;;;;;X
##;§§;restores old color;;;;;;;;;X
##;Note that the color change will be applied to all words after the code, until the end of the line that the word is printed on. If several words should have a color change, put the code in front of each of them to be on the safe side. If only one word should have a color change, make sure to reset the color after the word.;;;;;;;;;;X
##;12) Unless otherwise specifically stated, length of words and texts does not really matter THAT much (message boxes, rollover help boxes and buttons WILL stretch to fit the text string). However you will notice once the translation is inserted that space IS limited in quite a few areas so be brief, and try not to use words that are considerably longer than the English original.;;;;;;;;;;X
##;13) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;14) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;15) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not exported into the actual text database file);;;;;;;;;;X
##;16) Test any special punctuation symbols and characters for proper displaying by the game first, before using those in other texts.;;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE:;;;;;;;;;;X
##;Save as 'Semicolon Separated (.csv)' format, and make sure file name is not changed.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE:;;;;;;;;;;X
##;If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
## LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;Extra1;Extra2;X
## ========================;========================;========================;========================;========================;========================;========================;========================;========================;;========================;X
DPERSONALITY_DIE_HARD_REFORMER;¿Ï°íÇÑ °³Çõ°¡´Â ÀÚ½ÅÀÇ Á¤Ä¡Àû °¡Ä¡¿Í ÀÚ½ÅÀÌ ¼±È£ÇÏ´Â Á¤Ä¡ Ã¼Á¦¸¦ ÆÛ¶ß¸®°í ½Í¾îÇÑ´Ù. ±×´Â ÀÚ½ÅÀÇ ¸ñÇ¥¸¦ À§ÇØ Á¤Ä¡Àû, ±º»çÀû °£¼·À» ÇÒ ÀÇÁö°¡ ÀÖ´Ù. ;The Die-Hard Reformer wants to promote his political values and preferred system of government to other countries. He is willing to intervene politically and military to achieve his goals.;;;;;;;;;X
DPERSONALITY_PIG_HEADED_ISOLATIONIST;°íÁı ¼¾ °í¸³ÁÖÀÇÀÚ´Â ÀÚ½ÅÀÇ ±¹°¡¸¦ ÀüÀï°ú ±¹Á¦Á¤Ä¡ÀÇ ³­ÀåÆÇÀ¸·ÎºÎÅÍ ÁöÅ°·Á°í ÇÑ´Ù. ÀÌ ÀÎ¹°ÀÌ ¿Ü±¹°úÀÇ ÇùÁ¶¸¦ ¾î¶»°Ô ¿©±æÁö´Â ¸ğ¸£°ÚÁö¸¸, ±×´Â ¾î¶² »óÈ²¿¡¼­µµ Á¶±¹ÀÇ ÁÖ±ÇÀ» ÁöÅ°´Â °ÍÀ» ¸ñÇ¥·Î »ï°í ÀÖ´Ù. ;The Pig-Headed Isolationist is determined to keep his country out of war and the mess of international politics. He might like or dislike international cooperation but it is always national autonomy that is his goal.;;;;;;;;;X
DPERSONALITY_POPULAR_FIGUREHEAD;ÀÎ±âÀÖ´Â Çã¼ö¾Æºñ´Â Á¤ºÎ Ã¼°è »óÀ¸·Î´Â ÀÛÀº Èû¸¸À» °¡Áö°í ÀÖ´Ù. ÇÏÁö¸¸ ±×ÀÇ ÀÎ±â ¶§¹®¿¡ ±×´Â ¾î¶² ±Ç·ÂÀÚ¶óµµ °í·ÁÇÒ ¼ö ¹Û¿¡ ¾ø´Â ÀÎ¹°ÀÌ µÇ¾ú´Ù. ;The Popular Figurehead has little power due to the system of government in his country. But due to his popularity any firm statement of his will have to be taken into consideration by those who have power in the country.;;;;;;;;;X
DPERSONALITY_SILENT_WORKHORSE;°ú¹¬ÇÑ ÀÏ²ÛÀº ºÎÁ·ÇÑ ¸Å·ÂÀ» ³ë·Â°ú ´É·ÂÀ¸·Î º¸¿ÏÇÑ´Ù. ±×´Â ÀÚ½ÅÀÇ ÀÓ¹«¸¦ ¼öÇàÇÏ¸ç ±¹°¡¿ø¼ö¸¦ ÅÂ¾ç°ú °°ÀÌ µ¸º¸ÀÌ°Ô ¸¸µç´Ù. ±×°¡ ´«¿¡ ¶ç´Â ÀÏÀº µå¹°´Ù. ;The Silent Workhorse compensates for his lack of charisma with hard work and competence. He rarely takes pride of place instead letting the Head of State shine in the sun while he gets the job done.;;;;;;;;;X
DPERSONALITY_NAIVE_OPTIMIST;¼øÁøÇÑ ³«ÃµÁÖÀÇÀÚ´Â ´É·ÂÀÖ´Â °ü¸®ÀÚÀÌÀÚ Á¤Ä¡ÀÎÀÌ´Ù. ÇÏÁö¸¸ ±×´Â Èñ¸ÁÀûÀÎ »ı°¢¿¡ Ä¡¿ìÃÄ ±×¸¦ ³ë¸° ÇÔÁ¤¿¡ ºüÁö±âµµ ÇÑ´Ù. ;The Naive Optimist is a competent administrator and politician. However he often succumbs to  wishful thinking and fails to grasp the traps which have been laid for him.;;;;;;;;;X
DPERSONALITY_FLAMBOYANT_TOUGH_GUY;´ë´ãÇÑ ÅÍÇÁ°¡ÀÌ´Â Å¸°í³­ ÁöµµÀÚÀÌÀÚ ÁøÁ¤ÇÑ Åõ»çÀÌ´Ù. ±×´Â ºĞÀïÀ» ÇÇÇÏ·Á°í ÇÏÁö¸¸ ÇÇÇÒ ¼ö ¾ø´Â »óÈ²ÀÌ ¿À¸é ³¡À» º¼ ¶§±îÁö ½Î¿î´Ù. ±×´Â ÀÚ½ÅÀÇ ¼î¸Ç½±ÀÌ Ã¢ÃâÇÑ ¼ö¸¹Àº Ã¢ÀÇÀû ¹ß»óÀ» ¿Ï°íÇÏ°Ô ÁöÅ³ °ÍÀÌ´Ù. ±× ¹ß»óÀÌ ÁÁ´ø ³ª»Ú´ø°£¿¡ ¸»ÀÌ´Ù. ;The Flamboyant Tough Guy is a natural leader and a real fighter. He will try to avoid conflict but if forced to he will fight to the bitter end. His showmanship generates many creative ideas which he will defend with the stubbornness of a mule whether they are good or bad.;;;;;;;;;X
DPERSONALITY_HAPPY_AMATEUR;¿îÁÁÀº ¾Æ¸¶Ãß¾î´Â Áö±İÀÇ ÀÚ¸®¸¦ ¿À·ÎÁö ¿î ´öÅÃ¿¡ ¾ò¾úÀ¸¸ç Á¤Ä¡³ª Á¤ºÎ¿¡ ´ëÇØ¼­´Â ¾Æ¹«°Íµµ ¸ğ¸¥´Ù. ÇÏÁö¸¸ Áı¹«½ÇÀ» Ãæ°İ¿¡ ¸ô¾Æ³Ö´Â ÀÏÀÌ ÀÖ¾îµµ, ±×ÀÇ º¯ÇÔ¾ø´Â ¹Ì¼Ò´Â ÀÚ½Å°¨À» ´À³¢°Ô ÇÑ´Ù. ±×¿¡°Ô´Â ´ÙÇàÀÎ ÀÏÀÌÁö¸¸, »ç¶÷µéÀº ±×°¡ ¾öÃ» ¹«´ÉÇÏ´Ù´Â »ç½ÇÀ» ¸ğ¸£°í ÀÖ´Ù. ;The Happy Amateur got his position by pure chance and knows nothing of politics or government. However overwhelmed by the surprise of being in office his ever-smiling face gives him an aura of confidence. Luckily for him the people are unaware of his staggering incompetence.;;;;;;;;;X
DPERSONALITY_BACKROOM_BACKSTABBER;¹Ğ½Ç ¸ğ·«°¡´Â ¸î³â°£ ¿ø³» ÃÑ¹«·Î ÀÏÇØ¿Â º£Å×¶û Á¤Ä¡ÀÎÀÌÀÚ ´çÀÇ Áß¿ªÀÌ´Ù. ¾î¶² ¸ğÀÇµµ ±×¸¦ ¸ô¾Æ³¾ ¼ö ¾øÀ¸¸ç, ¾î¶² ¿Ü±¹ Á¤ºÎµµ ±×¸¦ ½Ç°¢½ÃÅ³ ¼ö ¾ø´Ù. ¿Ü±¹ Á¤ºÎ´Â ÀÌ ÀÎ¹°À» »ó´ëÇÒ ¶§ ¾öÃ»³­ ÁÖÀÇ¸¦ ±â¿ï¿©¾ß ÇÒ °ÍÀÌ´Ù. ;The Backroom Backstabber is a political veteran with years of experience as a party whip and senior party member. No intrigue will oust him and no foreign government can topple him. Foreign governments have to be very cautious around him though.;;;;;;;;;X
DPERSONALITY_SMILING_OILMAN;¹Ì¼ÒÁş´Â ¼®À¯±â¾÷°¡´Â ÀÚ¼ö¼º°¡ÇÑ ÀÎ¹°·Î, Àü¿¡´Â ´ëÇü ¼®À¯ È¸»çÀÇ CEO¸¦ Çß¾ú´Ù. ±×ÀÇ °æÇè(±×¸®°í ¸î¸îÀÌ ¸»ÇÏ±â¸¦ ±×ÀÇ µ·)ÀÌ ±×¸¦ Áı¹«½Ç¿¡ ¾É°Ô Çß´Ù. ÇÏÁö¸¸ ±×´Â Á¤Ä¡Àû ±â¼úÀÌ ºÎÁ·ÇÏ¸ç, ±¹Á¦ ¹«´ë¿¡¼­´Â ¾ÆÁ÷ ÇŞº´¾Æ¸®´Ù. ´ÙÇà½º·¯¿î Á¡ÀÌ¶ó¸é, ±×´Â ½±°Ô µ¿¿äÇÏÁö ¾ÊÀ¸¸ç, »¡¸® ¹è¿ì°í À¯´ÉÇÑ ÀÎ¹°ÀÌ´Ù. ;The Smiling Oilman is a self-made man and a former CEO of a large Oil Company. His experience and some say his money have brought him into office. However he lacks political skill and is a novice in the international arena. At least he is thick-skinned competent and a fast learner.;;;;;;;;;X
DPERSONALITY_OLD_GENERAL;´ÄÀº Àå±ºÀÌ ÀÌ ÀÚ¸®¿¡ ¾É°Ô µÈ ÀÌÀ¯´Â ¼¼·Â±â¹İ ´öÀÏ¼öµµ ÀÖ°í, °ú°ÅÀÇ ¿µ±¤ ´öÀÏ¼öµµ ÀÖ´Ù. Á¤Ä¡¿¡ °ü½ÉÀÌ ¾ø°Å³ª ´É·ÂÀÌ ¾ø´Â ÀÌ ÀÎ¹°Àº ±º´ë¸¦ ÃÖ¿ì¼±ÀûÀ¸·Î Ã¬±ä´Ù. ;The Old General was appointed because of his power base and sometimes because of his glorious past. Not very interested or skilled in politics he pursues his foremost interest: the state of the Army.;;;;;;;;;X
DPERSONALITY_OLD_ADMIRAL;´ÄÀº Á¦µ¶ÀÌ ÀÌ ÀÚ¸®¿¡ ¾É°Ô µÈ ÀÌÀ¯´Â ¼¼·Â±â¹İ ´öÀÏ¼öµµ ÀÖ°í, °ú°ÅÀÇ ¿µ±¤ ´öÀÏ¼öµµ ÀÖ´Ù. Á¤Ä¡¿¡ °ü½ÉÀÌ ¾ø°Å³ª ´É·ÂÀÌ ¾ø´Â ÀÌ ÀÎ¹°Àº ÇØ±ºÀ» ÃÖ¿ì¼±ÀûÀ¸·Î Ã¬±ä´Ù. ;The Old Admiral was appointed because of his power base and sometimes because of his glorious past. Not very interested or skilled in politics he pursues his foremost interest: the state of the Navy.;;;;;;;;;X
DPERSONALITY_OLD_AIR_MARSHAL;´ÄÀº °ø±º¿ø¼ö°¡ ÀÌ ÀÚ¸®¿¡ ¾É°Ô µÈ ÀÌÀ¯´Â ¼¼·Â±â¹İ ´öÀÏ¼öµµ ÀÖ°í, °ú°ÅÀÇ ¿µ±¤ ´öÀÏ¼öµµ ÀÖ´Ù. Á¤Ä¡¿¡ °ü½ÉÀÌ ¾ø°Å³ª ´É·ÂÀÌ ¾ø´Â ÀÌ ÀÎ¹°Àº °ø±ºÀ» ÃÖ¿ì¼±ÀûÀ¸·Î Ã¬±ä´Ù. ;The Air Marshal was appointed because of his power base and sometimes because of his glorious past. Not very interested or skilled in politics he pursues his foremost interest: the state of the Air Force.;;;;;;;;;X
DPERSONALITY_POLITICAL_PROTEGE;Á¤Ä¡Àû ÈÄ¹è´Â ±¹°¡¿ø¼öÀÇ Á¤Ä¡Àû ´ÜÂ¦ Ä£±¸ÀÌ´Ù. ±×´Â ¸¹Àº ÁöÁö¸¦ ¹ŞÁöµµ, À¯´ÉÇÏÁöµµ ¾Ê¾ÒÁö¸¸ ÃæÁ÷ÇÏ¸é¼­µµ ±¤¹üÀ§ÇÑ ÀÎ¸ÆÀ» °¡Á³±â¿¡ ÀÌ ÀÚ¸®¿¡ ¾ÉÀ» ¼ö ÀÖ¾ú´Ù. ;The Political Protege is a political crony a confidant of the Head of State. He is neither very liked nor very competent. He was chosen because he was loyal and had a large net of contacts.;;;;;;;;;X
DPERSONALITY_AMBITIOUS_UNION_BOSS;¾ß¸ÁÀÖ´Â ³ëÁ¶ µÎ¸ñÀº º¯È­¸¦ À§ÇÑ ±Ç·ÂÀ» ¾òÀ¸·Á°í Á¤Ä¡ÆÇ¿¡ ¶Ù¾îµç ÀÎ¹°ÀÌ´Ù. ±×´Â ¿©ÀüÈ÷ ³ëµ¿ÀÚ °èÃşÀÇ »ç¶÷ÀÌÁö¸¸ »õ·Î¿î Á¤Ä¡Àû È¯°æÀÌ ±×ÀÇ ±ŞÁøÁÖÀÇ¸¦ ¾ïÁ¦ÇÏ¿´´Ù. ±×´Â Áú±ä Çù»ó°¡Áö¸¸ °ü¸® ±â¼ú¿¡¼­´Â ¹ÌÈíÇÔÀ» º¸ÀÎ´Ù. ±×ÀÇ µŞ¹è°æ ¶ÇÇÑ ¾î¶² °æ¿ì¿¡¼­´Â °ñÄ©°Å¸®°¡ µÈ´Ù. ;The Ambitious Union Boss is a harsh man who turned to politics to get the power to change things. He is still a man of the working class but his new environment has curbed his radicalism. He is a tough negotiator but lacks administrative skill. His background is also a liability in some circumstances.;;;;;;;;;X
DPERSONALITY_CORPORATE_SUIT;±â¾÷ÀÇ À¯·ÂÀÚ´Â ±×ÀÇ ÀÎ»ıÀ» Á¤Ä¡°¡ ¾Æ´Ñ »ç¾÷À» ÇÏ¸ç º¸³Â´Ù. ±×´Â ¹«¼Ò¼ÓÀ¸·Î Á¤°è¿¡ ÀÔ¹®ÇßÁö¸¸ ±×ÀÇ ´É·Â°ú Çù·ÂÀ» ÅëÇØ Á¤»ó¿¡ ¿À¸¦ ¼ö ÀÖ¾ú´Ù. ±×´Â °Å´ëÇÑ ¿¬ÁÙÀ» °¡Á³Áö¸¸, Á¤Ä¡ÀÎÀ¸·Î ÀûÇÕÇÑ »ç¶÷Àº ¾Æ´Ï´Ù. ;The Corporate Suit has spent his life in the business world far away from politics. He was originally brought in as an independent minister but due his competence and cooperation skills he has reached the top. He has formed a large network of contacts but he is out of place in politics.;;;;;;;;;X
DPERSONALITY_OIL_BARON;¼®À¯¿ÕÀº ¼®À¯ ¾÷°èÀÇ À¯·ÂÀÚ´Ù. ±×´Â ¿©·¯ »ê¾÷ ¹× È¸»ç¿¡ ¿¬ÁÙÀÌ ´ê¾Æ ÀÖ´Ù. ±×´Â ¼®À¯ Ã¤±¼°ú Á¤Á¦ »ç¾÷¿¡ ÁÁÀº ¿µÇâÀ» ³¢Ä¡´Â ÀÎ¹°ÀÌ´Ù. ;The Oil Baron is a powerful person in the oil industry. He controls or has connections with many industries and companies and he has a positive influence in the oil extraction and refining business.;;;;;;;;;X
DPERSONALITY_STEEL_MAGNATE;°­Ã¶°­¿ÕÀº Ã¶°­ »ê¾÷ÀÇ Áß¿ä ÀÎ¹°ÀÌ´Ù. ±×´Â ÀÚ½ÅÀÇ À§Ä¡¸¦ Ã¶°­ »ı»ê·®°ú ÆÇ¸Å·®À» ´Ã¸®´Âµ¥ »ç¿ëÇÑ´Ù. ;The Steel Magnate has a prominent place in the steel making industry and is a key person in the steel markets. He can use his position to increase the productivity of his industries and boost the production and sale of metal products in his country.;;;;;;;;;X
DPERSONALITY_INDUSTRIAL_CHEMIST;°ø¾÷ È­ÇĞÀÚ´Â È­ÇĞ»ê¾÷¿¡¼­ Áß¿äÇÑ À§Ä¡¿¡ ÀÖ´Ù. ±×´Â ±×ÀÇ Áö½ÄÀ» »ç¿ëÇÏ¿© »õ·Î¿î ¹°Áú °øÁ¤ »óÇ°À» °³¹ßÇÏ°í °úÇĞÀû Áö½ÄÀ» ÁõÁø½ÃÅ²´Ù. ;The Industrial Chemist has a important position the chemical industry. He uses his knowledge to develop new substances processes and products and to increase scientific knowledge.;;;;;;;;;X
DPERSONALITY_MEDIA_MAGNATE;¾ğ·Ğ°è °Å¹°Àº ¾ğ·Ğ»ç¿¡¼­ Áö¹èÀûÀÎ À§Ä¡¸¦ Â÷ÁöÇÏ°í ÀÖ´Â »ç¶÷ÀÌ´Ù. ±×´Â Á¾Á¾ ÇÏ³ª ÀÌ»óÀÇ ½Å¹®°ú ¶óµğ¿À ³×Æ®¿öÅ©¸¦ Àå¾ÇÇÏ¿© ¿©·Ğ¿¡ ¿µÇâÀ» ³¢Ä£´Ù. ;The Media Magnate is a person with a dominant position in a media enterprise. He usually owns one or more newspapers or radio networks and can use them to influence the public opinion.;;;;;;;;;X
DPERSONALITY_FOCH;Æä¸£µğ³¶ Æ÷½´´Â ÇÁ¶û½ºÀÇ ±ºÀÎÀÌÀÚ ±º»çÀÌ·Ğ°¡¿´´Ù. ´ç½Ã º¸±â µå¹°°Ôµµ ½Â¸®¿¡ ´ëÇÑ ¹ÏÀ½ÀÌ ½Â¸®ÀÇ Á¦ 1Á¶°ÇÀÌ¶ó°í È®°íÇÏ°Ô ¹Ï¾ú°í ÀÌ¿¡ µû¶ó ±×ÀÇ ±º»ç±³¸®¿¡ ´ëÇÑ »ı°¢ÀÌ Çü¼ºµÇ¾ú´Ù. ±×´Â ¾ĞµµÀûÀÎ Àû¿¡ ´ëÇÏ¿© ¹æ¾î¸¦ ÇØ³ÂÀ¸¸ç ÀÌÈÄÀÇ ¹İ°İÀº Á¾Á¾ ¼º°øÀûÀÌ¾ú´Ù. ;Ferdinand Foch was a French soldier and military theorist. His thinking on military doctrine was shaped by the unshakeable belief uncommon at the time that the will to conquer is the first condition of victory. He was able to defend against overwhelming forces and his subsequent counterattacks were often successful.;;;;;;;;;X
DPERSONALITY_HINDENBURG;ÆÄ¿ï Æù Èùµ§ºÎ¸£Å©´Â ÇÁ·¯½Ã¾Æ/µ¶ÀÏÀÇ ¾ßÀü»ç·É°ü ÀÌ¾ú´Ù. Èùµ§ºÎ¸£Å©ÀÇ ±º»çÀû ´É·ÂÀº º¸ÅëÀÌ¾úÁö¸¸ ±×¿¡°Õ ÀÏ·ÃÀÇ Å« ½Â¸®¸¦ °¡Á®´ÙÁØ Àç´ÉÀÖ°í ´É·ÂÀÖ´Â ¸¹Àº ºÎÇÏµéÀÌ ÀÖ¾ú´Ù. ÀÌ·¯ÇÑ ½Â¸®µéÀº ±×¸¦ µ¶ÀÏ¿¡¼­ °¡Àå À¯¸íÇÑ »ç¶÷À¸·Î ¸¸µé¾î ÁÖ¾ú´Ù. ÀüÀï Áß¿¡ »ç¶÷µéÀÌ ÀüÀï Ã¤±ÇÀ» µ·°ú ¼öÇ¥·Î ±¸ÀÔÇÒ¼ö ÀÖ°Ô²û µ¶ÀÏ Àü¿ª¿¡ Èùµ§ºÎ¸£Å©ÀÇ ³ª¹« Á¶°¢»óÀÌ ¼¼¿öÁ³´Ù. ;Paul von Hindenburg was a Prussian/German field marshal. Though Hindenburg was only average in terms of military ability he had a team of talented and able subordinates who won him a series of great victories. These victories transformed Hindenburg into Germany's most popular man. During the war there were wooden statues of Hindenburg built all over Germany onto which people nailed money and cheques for war bonds.;;;;;;;;;X
DPERSONALITY_CADORNA;·çÀÌÁö Ä«µµ¸£³ª´Â 1Â÷´ëÀü ÃÊ±âÀÇ ÀÌÅ»¸®¾Æ±º¿¡¼­ °¡Àå À¯¸íÇÑ ÀÌÅ»¸®¾ÆÀÇ Âü¸ğÃÑÀåÀÌÀÚ ¾ßÀü»ç·É°ü ÀÌ¾ú´Ù. ¿ª»ç°¡µéÀº Ä«µµ¸£³ª¸¦ ±ÔÀ²¿¡ ¾ÆÁÖ ¾ö°İÇÑ »ç¶÷ÀÌ¶ó°í ±â¼úÇÏ°í ÀÖ´Ù. ±×´Â ±×ÀÇ ±º´ë¿¡ ´ëÇØ¼± ¹«ÀÚºñÇß°í Á¤ºÎÀÇ ±ÇÇÑÀ» ¹«½ÃÇß´Ù. ÀüÀïÁß¿¡ ±×´Â 217¸íÀÇ Àå±³¸¦ ÇØÀÓ½ÃÄ×°í Àû¾îµµ 750¸íÀÇ ±ºÀÎÀ» Ã³Çü½ÃÄ×´Ù. ÀüÀïÀÌ ³¡³¯ ¶§ ±îÁö ±×´Â ±×ÀÇ ÆĞ¹è¸¦ °íÁı½º·´°Ô ÀÎÁ¤ÇÏÁö ¾Ê¾Ò´Ù. ;Luigi Cadorna was an Italian Field Marshal most famous for being the chief of staff of the Italian army during the first part of World War I. Historians describe Cadorna as a martinet ruthless with his troops and dismissive of his country's political authorities. During the course of war he fired 217 officers and executed at least 750 soldiers. Until the end he stubbornly refused to admit responsibility for his defeats.;;;;;;;;;X
DPERSONALITY_BRUSILOV;¾Ë·º¼¼ÀÌ ¾Ë·º¼¼¿¹ºñÄ¡ ºê·ç½Ç·ÎÇÁ´Â ·¯½Ã¾ÆÁ¦±¹ À°±ºÀÌ »ç¿ëÇÑ »õ·Î¿î °ø°İÀü¼ú·Î À¯¸íÇÑ ·¯½Ã¾Æ Àå±ºÀÌ´Ù. ºê·ç½Ç·ÎÇÁ´Â ÀûÀÇ ÂüÈ£¼±ÀÇ Ãë¾àÇÑ ºÎÀ§¸¦ ÀÛÀº ´ÜÀ§ÀÇ Æ¯¼öºÎ´ë·Î °ø°İÇÏ¿© µ¹ÆÄ±¸¸¦ ¶Õ°í ³²Àº ±º´ë¸¦ Áø°İ½ÃÅ°´Â Àü¼úÀ» »ç¿ë ÇÏ¿´´Ù. ;Aleksei Alekseevich Brusilov was a Russian general most noted for the development of new offensive tactics used by the Imperial Russian Army. Brusilov used smaller specialized units of soldiers to attack weak points in the enemy trench lines and blow open holes for the rest of the Army to advance into.;;;;;;;;;X
DPERSONALITY_WILHELM_II;ºôÇï¸§ 2¼¼ ÇÁ·¯½Ã¾ÆÀÇ ÇÁ¸®µå¸®È÷ ºôÇï¸§ ºòÅä¸£ ¾Ëº£¸£Æ®´Â µ¶ÀÏÁ¦±¹ÀÇ È²Á¦À§¿Í ÇÁ·¯½Ã¾Æ ¿ÕÀ§¸¦ 1888³â 6¿ù 15ÀÏ¿¡ ¹°·Á¹Ş¾Ò´Ù. ±×ÀÇ Ä¡¼¼¿¡ ±×´Â °³¼±µÈ ³ëµ¿ Á¶°Ç ¿©¼º°ú ¾Æµ¿ º¸È£ ±ÔÁ¦µÈ ³ë»ç °ü°è¿¡ ´ëÇÑ ¹ıÀ» Áö¿øÇß´Ù. ¿Ü±³ °ü°è¿¡¼­ ±×´Â ¸¹Àº À¯·´ ±¹°¡µé°ú Ãæµ¹À» ÀÏÀ¸Å³ ±¹Á¦ »çÈ¸¿¡¼­ÀÇ °ø°İÀûÀÎ Çàµ¿À» ÇÏ¿´´Ù. ±º»ç ¿µ¿ª¿¡¼­ ±×´Â ´ë±Ô¸ğ °ÇÇÔ Á¤Ã¥À» ¼±ÅÃÇß´Ù. ±×·¯³ª ±×´Â ±×ÀÇ Àå±ºµé¿¡°Ô ¿µÇâÀ» ¹Ş¾Æ Àå±ºµéÀÌ ±×ÀÇ Á¤Ã¥ °áÁ¤À» Áö¹èÇÏ°Ô Çß´Ù. ;Wilhelm II born Frederick William Victor Albert of Prussia was crowned German Emperor and King of Prussia on 15 June 1888. During his reign he supported various laws which improved working conditions protected women and children and regulated labor relations. In Foreign policy he undertook various spectacular acts in the international sphere that led to frictions with many European countries. In the military sphere he decided to pursue a policy of massive naval construction but he let his generals influence him and dictate his policy.;;;;;;;;;X
